room_id,bed_id,care_center_id
r-idn-ii-8121,b-idn-6509,cc-idn-1
r-idn-ii-9236,b-idn-6510,cc-idn-1
r-idn-ii-9787,b-idn-6511,cc-idn-2
r-idn-ii-7810,b-idn-6515,cc-idn-1
r-idn-iii-9780,b-idn-6522,cc-idn-1
r-idn-iii-8954,b-idn-6536,cc-idn-2
r-idn-ii-5505,b-idn-6537,cc-idn-1
r-idn-iii-0938,b-idn-6559,cc-idn-2
r-idn-iii-7933,b-idn-6560,cc-idn-1
r-idn-vip-3806,b-idn-6562,cc-idn-2
r-idn-iii-5845,b-idn-6601,cc-idn-1
r-idn-iii-0234,b-idn-6603,cc-idn-2
r-idn-i-5023,b-idn-6610,cc-idn-1
r-idn-iii-6011,b-idn-6612,cc-idn-2
r-idn-ii-3627,b-idn-6635,cc-idn-2
r-idn-iii-4104,b-idn-6644,cc-idn-1
r-idn-iii-9238,b-idn-6656,cc-idn-2
r-idn-iii-5576,b-idn-6661,cc-idn-1
r-idn-vip-6436,b-idn-6666,cc-idn-2
r-idn-ii-8008,b-idn-6666,cc-idn-2
r-idn-i-7813,b-idn-6668,cc-idn-2
r-idn-iii-2462,b-idn-6674,cc-idn-1
r-idn-vip-7216,b-idn-6680,cc-idn-1
r-idn-iii-7633,b-idn-6695,cc-idn-1
r-idn-vvip-9918,b-idn-6700,cc-idn-2
r-idn-iii-7851,b-idn-6703,cc-idn-1
r-idn-i-1000,b-idn-6704,cc-idn-2
r-idn-vip-9380,b-idn-6708,cc-idn-2
r-idn-iii-4859,b-idn-6711,cc-idn-1
r-idn-i-3435,b-idn-6725,cc-idn-1
r-idn-ii-5550,b-idn-6733,cc-idn-2
r-idn-vip-3177,b-idn-6734,cc-idn-2
r-idn-vvip-6128,b-idn-6745,cc-idn-2
r-idn-vvip-6503,b-idn-6757,cc-idn-1
r-idn-i-2966,b-idn-6758,cc-idn-1
r-idn-vip-6148,b-idn-6760,cc-idn-1
r-idn-ii-8825,b-idn-6761,cc-idn-2
r-idn-iii-8576,b-idn-6766,cc-idn-2
r-idn-ii-0904,b-idn-6768,cc-idn-2
r-idn-iii-8176,b-idn-6782,cc-idn-2
r-idn-vvip-2232,b-idn-6786,cc-idn-2
r-idn-vip-2484,b-idn-6787,cc-idn-1
r-idn-vip-4851,b-idn-6787,cc-idn-2
r-idn-vvip-4456,b-idn-6791,cc-idn-1
r-idn-vip-5862,b-idn-6792,cc-idn-1
r-idn-vvip-6390,b-idn-6793,cc-idn-2
r-idn-vvip-2491,b-idn-6797,cc-idn-1
r-idn-vip-6701,b-idn-6812,cc-idn-1
r-idn-ii-6318,b-idn-6817,cc-idn-2
r-idn-vvip-1844,b-idn-6819,cc-idn-2
r-idn-ii-4674,b-idn-6829,cc-idn-1
r-idn-ii-2394,b-idn-6840,cc-idn-1
r-idn-iii-8232,b-idn-6847,cc-idn-1
r-idn-i-4440,b-idn-6856,cc-idn-2
r-idn-ii-6217,b-idn-6859,cc-idn-2
r-idn-ii-6719,b-idn-6861,cc-idn-2
r-idn-i-8862,b-idn-6865,cc-idn-1
r-idn-vip-3666,b-idn-6866,cc-idn-2
r-idn-i-5308,b-idn-6867,cc-idn-1
r-idn-ii-6443,b-idn-6869,cc-idn-1
r-idn-vip-8961,b-idn-6869,cc-idn-1
r-idn-iii-3980,b-idn-6876,cc-idn-1
r-idn-ii-9330,b-idn-6884,cc-idn-1
r-idn-ii-2871,b-idn-6895,cc-idn-1
r-idn-iii-4537,b-idn-6914,cc-idn-1
r-idn-vvip-1303,b-idn-6916,cc-idn-2
r-idn-vvip-3828,b-idn-6931,cc-idn-1
r-idn-iii-3788,b-idn-6938,cc-idn-2
r-idn-iii-2374,b-idn-6941,cc-idn-2
r-idn-iii-3035,b-idn-6946,cc-idn-1
r-idn-i-4172,b-idn-6977,cc-idn-1
r-idn-i-4658,b-idn-6978,cc-idn-1
r-idn-iii-0876,b-idn-6979,cc-idn-2
r-idn-iii-2072,b-idn-6982,cc-idn-1
r-idn-ii-8718,b-idn-6982,cc-idn-1
r-idn-ii-1858,b-idn-6987,cc-idn-2
r-idn-vip-5972,b-idn-6990,cc-idn-1
r-idn-vip-9594,b-idn-6992,cc-idn-1
r-idn-vvip-6711,b-idn-6997,cc-idn-1
r-idn-ii-4585,b-idn-7004,cc-idn-1
r-idn-ii-6278,b-idn-7025,cc-idn-1
r-idn-i-8793,b-idn-7025,cc-idn-2
r-idn-iii-0308,b-idn-7026,cc-idn-1
r-idn-i-3194,b-idn-7036,cc-idn-1
r-idn-ii-4707,b-idn-7045,cc-idn-2
r-idn-i-3796,b-idn-7055,cc-idn-1
r-idn-ii-1346,b-idn-7062,cc-idn-2
r-idn-iii-3402,b-idn-7067,cc-idn-2
r-idn-ii-3160,b-idn-7080,cc-idn-2
r-idn-ii-9137,b-idn-7083,cc-idn-1
r-idn-vip-3023,b-idn-7091,cc-idn-2
r-idn-vip-4406,b-idn-7095,cc-idn-2
r-idn-iii-5176,b-idn-7098,cc-idn-1
r-idn-ii-8300,b-idn-7101,cc-idn-2
r-idn-i-9915,b-idn-7114,cc-idn-1
r-idn-vvip-4422,b-idn-7132,cc-idn-1
r-idn-iii-7693,b-idn-7136,cc-idn-2
r-idn-ii-7465,b-idn-7154,cc-idn-2
r-idn-iii-1001,b-idn-7157,cc-idn-1
r-idn-vip-6768,b-idn-7162,cc-idn-2
r-idn-iii-9998,b-idn-7166,cc-idn-1
r-idn-i-0615,b-idn-7168,cc-idn-2
r-idn-vvip-3134,b-idn-7172,cc-idn-1
r-idn-iii-5188,b-idn-7177,cc-idn-1
r-idn-iii-8863,b-idn-7180,cc-idn-2
r-idn-iii-6581,b-idn-7184,cc-idn-1
r-idn-ii-1679,b-idn-7188,cc-idn-2
r-idn-iii-0359,b-idn-7191,cc-idn-2
r-idn-iii-9443,b-idn-7200,cc-idn-1
r-idn-iii-0938,b-idn-7209,cc-idn-2
r-idn-ii-4022,b-idn-7215,cc-idn-1
r-idn-ii-0756,b-idn-7221,cc-idn-2
r-idn-vvip-1213,b-idn-7223,cc-idn-2
r-idn-vip-4079,b-idn-7238,cc-idn-1
r-idn-iii-7923,b-idn-7242,cc-idn-1
r-idn-vvip-3246,b-idn-7242,cc-idn-1
r-idn-iii-0963,b-idn-7250,cc-idn-1
r-idn-iii-8626,b-idn-7251,cc-idn-2
r-idn-iii-7633,b-idn-7253,cc-idn-1
r-idn-ii-8611,b-idn-7273,cc-idn-2
r-idn-iii-9113,b-idn-7285,cc-idn-1
r-idn-vip-3577,b-idn-7287,cc-idn-1
r-idn-vvip-3729,b-idn-7289,cc-idn-1
r-idn-i-3346,b-idn-7298,cc-idn-2
r-idn-iii-1666,b-idn-7304,cc-idn-1
r-idn-ii-8872,b-idn-7308,cc-idn-2
r-idn-ii-3965,b-idn-7315,cc-idn-2
r-idn-ii-9710,b-idn-7333,cc-idn-2
r-idn-vvip-9359,b-idn-7340,cc-idn-1
r-idn-iii-0111,b-idn-7341,cc-idn-1
r-idn-iii-7066,b-idn-7356,cc-idn-1
r-idn-iii-7200,b-idn-7359,cc-idn-1
r-idn-iii-5336,b-idn-7371,cc-idn-2
r-idn-vip-7731,b-idn-7372,cc-idn-2
r-idn-ii-2389,b-idn-7379,cc-idn-2
r-idn-ii-3132,b-idn-7391,cc-idn-1
r-idn-iii-5886,b-idn-7406,cc-idn-1
r-idn-ii-8358,b-idn-7411,cc-idn-2
r-idn-i-5050,b-idn-7433,cc-idn-2
r-idn-i-3310,b-idn-7435,cc-idn-2
r-idn-ii-4822,b-idn-7463,cc-idn-2
r-idn-iii-8954,b-idn-7471,cc-idn-2
r-idn-iii-1275,b-idn-7474,cc-idn-1
r-idn-iii-5176,b-idn-7479,cc-idn-1
r-idn-iii-1666,b-idn-7491,cc-idn-1
r-idn-iii-6975,b-idn-7495,cc-idn-2
r-idn-vip-7564,b-idn-7496,cc-idn-1
r-idn-ii-9407,b-idn-7507,cc-idn-1
r-idn-ii-3406,b-idn-7511,cc-idn-2
r-idn-iii-8456,b-idn-7521,cc-idn-1
r-idn-vip-1120,b-idn-7529,cc-idn-2
r-idn-ii-2289,b-idn-7531,cc-idn-1
r-idn-vvip-3042,b-idn-7536,cc-idn-1
r-idn-ii-4291,b-idn-7542,cc-idn-1
r-idn-ii-3965,b-idn-7553,cc-idn-2
r-idn-iii-4534,b-idn-7556,cc-idn-1
r-idn-iii-5037,b-idn-7559,cc-idn-1
r-idn-vvip-2566,b-idn-7562,cc-idn-2
r-idn-iii-0390,b-idn-7566,cc-idn-1
r-idn-vip-4757,b-idn-7568,cc-idn-1
r-idn-iii-1351,b-idn-7570,cc-idn-2
r-idn-iii-1321,b-idn-7572,cc-idn-1
r-idn-ii-0015,b-idn-7586,cc-idn-2
r-idn-ii-4698,b-idn-7592,cc-idn-2
r-idn-iii-8456,b-idn-7592,cc-idn-1
r-idn-vip-7415,b-idn-7598,cc-idn-2
r-idn-vip-5355,b-idn-7605,cc-idn-2
r-idn-iii-6593,b-idn-7605,cc-idn-2
r-idn-vvip-3306,b-idn-7611,cc-idn-2
r-idn-ii-9001,b-idn-7619,cc-idn-2
r-idn-vip-4178,b-idn-7621,cc-idn-2
r-idn-ii-4766,b-idn-7632,cc-idn-2
r-idn-vvip-0264,b-idn-7633,cc-idn-2
r-idn-iii-4554,b-idn-7634,cc-idn-1
r-idn-vip-4809,b-idn-7638,cc-idn-1
r-idn-iii-7066,b-idn-7647,cc-idn-1
r-idn-iii-7029,b-idn-7650,cc-idn-2
r-idn-vip-5282,b-idn-7652,cc-idn-2
r-idn-ii-7813,b-idn-7653,cc-idn-2
r-idn-iii-6582,b-idn-7657,cc-idn-1
r-idn-i-9261,b-idn-7662,cc-idn-2
r-idn-iii-6537,b-idn-7668,cc-idn-1
r-idn-vvip-6988,b-idn-7669,cc-idn-1
r-idn-ii-7039,b-idn-7671,cc-idn-2
r-idn-ii-7172,b-idn-7685,cc-idn-1
r-idn-vip-5278,b-idn-7685,cc-idn-1
r-idn-i-7917,b-idn-7693,cc-idn-1
r-idn-ii-5912,b-idn-7697,cc-idn-1
r-idn-iii-6582,b-idn-7698,cc-idn-1
r-idn-vip-3530,b-idn-7700,cc-idn-1
r-idn-i-6881,b-idn-7712,cc-idn-2
r-idn-iii-8040,b-idn-7716,cc-idn-1
r-idn-iii-5053,b-idn-7724,cc-idn-2
r-idn-vip-4386,b-idn-7725,cc-idn-1
r-idn-vip-9275,b-idn-7732,cc-idn-1
r-idn-ii-4582,b-idn-7733,cc-idn-2
r-idn-vvip-5118,b-idn-7739,cc-idn-2
r-idn-vvip-6805,b-idn-7746,cc-idn-1
r-idn-vvip-6941,b-idn-7749,cc-idn-1
r-idn-iii-6980,b-idn-7752,cc-idn-2
r-idn-ii-0991,b-idn-7755,cc-idn-2
r-idn-i-4598,b-idn-7760,cc-idn-2
r-idn-iii-1566,b-idn-7766,cc-idn-2
r-idn-i-9396,b-idn-7773,cc-idn-1
r-idn-iii-1849,b-idn-7776,cc-idn-1
r-idn-iii-1351,b-idn-7782,cc-idn-2
r-idn-i-6902,b-idn-7790,cc-idn-1
r-idn-iii-5336,b-idn-7796,cc-idn-2
r-idn-iii-5176,b-idn-7799,cc-idn-1
r-idn-ii-7375,b-idn-7800,cc-idn-2
r-idn-i-7860,b-idn-7803,cc-idn-2
r-idn-iii-3584,b-idn-7804,cc-idn-1
r-idn-vvip-9597,b-idn-7814,cc-idn-1
r-idn-vvip-4829,b-idn-7822,cc-idn-1
r-idn-vip-0803,b-idn-7828,cc-idn-1
r-idn-iii-2399,b-idn-7834,cc-idn-1
r-idn-i-6170,b-idn-7835,cc-idn-1
r-idn-vvip-0302,b-idn-7839,cc-idn-2
r-idn-ii-6606,b-idn-7846,cc-idn-1
r-idn-ii-4293,b-idn-7854,cc-idn-2
r-idn-iii-8082,b-idn-7857,cc-idn-2
r-idn-vip-9145,b-idn-7860,cc-idn-2
r-idn-ii-7469,b-idn-7865,cc-idn-1
r-idn-ii-4245,b-idn-7867,cc-idn-2
r-idn-vvip-8491,b-idn-7871,cc-idn-1
r-idn-iii-2100,b-idn-7876,cc-idn-2
r-idn-iii-0448,b-idn-7878,cc-idn-1
r-idn-i-7461,b-idn-7891,cc-idn-1
r-idn-iii-8040,b-idn-7898,cc-idn-1
r-idn-iii-0304,b-idn-7902,cc-idn-1
r-idn-i-3284,b-idn-7903,cc-idn-1
r-idn-iii-0206,b-idn-7904,cc-idn-2
r-idn-ii-8285,b-idn-7907,cc-idn-2
r-idn-ii-8407,b-idn-7928,cc-idn-2
r-idn-iii-7923,b-idn-7929,cc-idn-1
r-idn-i-5154,b-idn-7935,cc-idn-1
r-idn-ii-7834,b-idn-7939,cc-idn-2
r-idn-ii-8296,b-idn-7941,cc-idn-2
r-idn-ii-4154,b-idn-7944,cc-idn-1
r-idn-ii-4766,b-idn-7944,cc-idn-2
r-idn-ii-9229,b-idn-7954,cc-idn-2
r-idn-ii-8768,b-idn-7957,cc-idn-2
r-idn-vip-6130,b-idn-7959,cc-idn-2
r-idn-ii-2545,b-idn-7961,cc-idn-2
r-idn-iii-7758,b-idn-7965,cc-idn-1
r-idn-vip-6956,b-idn-7971,cc-idn-2
r-idn-iii-1275,b-idn-7979,cc-idn-1
r-idn-iii-6582,b-idn-7979,cc-idn-1
r-idn-ii-4533,b-idn-7988,cc-idn-1
r-idn-ii-4388,b-idn-7998,cc-idn-1
r-idn-iii-1609,b-idn-8002,cc-idn-1
r-idn-iii-1708,b-idn-8003,cc-idn-2
r-idn-ii-8500,b-idn-8010,cc-idn-2
r-idn-vip-0465,b-idn-8010,cc-idn-2
r-idn-vip-4758,b-idn-8025,cc-idn-2
r-idn-i-5062,b-idn-8030,cc-idn-1
r-idn-vip-4441,b-idn-8038,cc-idn-1
r-idn-ii-6031,b-idn-8042,cc-idn-1
r-idn-ii-8611,b-idn-8043,cc-idn-2
r-idn-iii-2517,b-idn-8048,cc-idn-2
r-idn-i-4842,b-idn-8059,cc-idn-2
r-idn-iii-6317,b-idn-8066,cc-idn-2
r-idn-iii-1157,b-idn-8069,cc-idn-1
r-idn-iii-9780,b-idn-8072,cc-idn-1
r-idn-iii-3246,b-idn-8073,cc-idn-2
r-idn-iii-4915,b-idn-8082,cc-idn-2
r-idn-ii-4347,b-idn-8086,cc-idn-2
r-idn-vvip-2985,b-idn-8089,cc-idn-1
r-idn-iii-1566,b-idn-8091,cc-idn-2
r-idn-iii-0499,b-idn-8094,cc-idn-2
r-idn-iii-0828,b-idn-8113,cc-idn-1
r-idn-vvip-1933,b-idn-8130,cc-idn-1
r-idn-iii-2765,b-idn-8133,cc-idn-2
r-idn-ii-2300,b-idn-8146,cc-idn-1
r-idn-iii-3584,b-idn-8166,cc-idn-1
r-idn-vip-4826,b-idn-8170,cc-idn-2
r-idn-i-2811,b-idn-8180,cc-idn-1
r-idn-iii-3642,b-idn-8193,cc-idn-2
r-idn-iii-3218,b-idn-8195,cc-idn-2
r-idn-iii-5576,b-idn-8199,cc-idn-1
r-idn-ii-0851,b-idn-8200,cc-idn-1
r-idn-iii-2537,b-idn-8202,cc-idn-1
r-idn-iii-5124,b-idn-8215,cc-idn-2
r-idn-iii-9031,b-idn-8215,cc-idn-1
r-idn-vip-9764,b-idn-8218,cc-idn-1
r-idn-ii-1222,b-idn-8218,cc-idn-2
r-idn-i-3168,b-idn-8233,cc-idn-2
r-idn-iii-1505,b-idn-8241,cc-idn-1
r-idn-i-2306,b-idn-8243,cc-idn-1
r-idn-vip-1547,b-idn-8247,cc-idn-2
r-idn-iii-1505,b-idn-8261,cc-idn-1
r-idn-iii-3905,b-idn-8264,cc-idn-1
r-idn-iii-2072,b-idn-8267,cc-idn-1
r-idn-ii-3991,b-idn-8274,cc-idn-1
r-idn-iii-2765,b-idn-8280,cc-idn-2
r-idn-vip-1110,b-idn-8281,cc-idn-2
r-idn-ii-4780,b-idn-8289,cc-idn-2
r-idn-i-9257,b-idn-8294,cc-idn-2
r-idn-iii-6591,b-idn-8302,cc-idn-1
r-idn-iii-0390,b-idn-8305,cc-idn-1
r-idn-ii-8243,b-idn-8307,cc-idn-2
r-idn-vvip-2307,b-idn-8331,cc-idn-2
r-idn-iii-1167,b-idn-8340,cc-idn-1
r-idn-iii-3695,b-idn-8349,cc-idn-1
r-idn-ii-2844,b-idn-8350,cc-idn-1
r-idn-iii-1138,b-idn-8355,cc-idn-2
r-idn-ii-0851,b-idn-8358,cc-idn-1
r-idn-iii-2371,b-idn-8362,cc-idn-1
r-idn-i-0277,b-idn-8370,cc-idn-2
r-idn-vip-0752,b-idn-8375,cc-idn-2
r-idn-vip-1241,b-idn-8389,cc-idn-2
r-idn-iii-5670,b-idn-8391,cc-idn-2
r-idn-iii-0511,b-idn-8399,cc-idn-1
r-idn-i-5502,b-idn-8399,cc-idn-1
r-idn-iii-1892,b-idn-8400,cc-idn-1
r-idn-ii-1994,b-idn-8400,cc-idn-1
r-idn-ii-3687,b-idn-8402,cc-idn-2
r-idn-iii-5776,b-idn-8409,cc-idn-1
r-idn-iii-2374,b-idn-8426,cc-idn-2
r-idn-ii-3165,b-idn-8437,cc-idn-1
r-idn-vvip-0839,b-idn-8452,cc-idn-1
r-idn-iii-3060,b-idn-8459,cc-idn-1
r-idn-ii-4573,b-idn-8468,cc-idn-1
r-idn-i-8929,b-idn-8473,cc-idn-2
r-idn-iii-0920,b-idn-8475,cc-idn-1
r-idn-vvip-8652,b-idn-8479,cc-idn-1
r-idn-ii-8121,b-idn-8497,cc-idn-1
r-idn-ii-4154,b-idn-8500,cc-idn-1
r-idn-iii-0963,b-idn-8504,cc-idn-1
r-idn-iii-3218,b-idn-8509,cc-idn-2
r-idn-vip-6432,b-idn-8510,cc-idn-1
r-idn-ii-8872,b-idn-8518,cc-idn-2
r-idn-iii-0876,b-idn-8525,cc-idn-2
r-idn-vvip-3672,b-idn-8530,cc-idn-2
r-idn-iii-3730,b-idn-8535,cc-idn-1
r-idn-ii-0320,b-idn-8544,cc-idn-2
r-idn-iii-0523,b-idn-8545,cc-idn-1
r-idn-iii-2544,b-idn-8546,cc-idn-2
r-idn-i-1320,b-idn-8546,cc-idn-2
r-idn-vip-5856,b-idn-8551,cc-idn-2
r-idn-iii-1609,b-idn-8553,cc-idn-1
r-idn-vvip-8346,b-idn-8562,cc-idn-2
r-idn-iii-8817,b-idn-8563,cc-idn-1
r-idn-i-7117,b-idn-8574,cc-idn-2
r-idn-i-3175,b-idn-8583,cc-idn-1
r-idn-iii-7693,b-idn-8592,cc-idn-2
r-idn-i-5460,b-idn-8597,cc-idn-2
r-idn-ii-0387,b-idn-8603,cc-idn-2
r-idn-iii-7720,b-idn-8613,cc-idn-2
r-idn-iii-0938,b-idn-8620,cc-idn-2
r-idn-iii-6581,b-idn-8624,cc-idn-1
r-idn-vip-1776,b-idn-8631,cc-idn-2
r-idn-iii-7232,b-idn-8653,cc-idn-2
r-idn-ii-7990,b-idn-8654,cc-idn-2
r-idn-iii-0955,b-idn-8661,cc-idn-2
r-idn-iii-0359,b-idn-8674,cc-idn-2
r-idn-i-6577,b-idn-8678,cc-idn-2
r-idn-iii-3402,b-idn-8682,cc-idn-2
r-idn-iii-3288,b-idn-8714,cc-idn-2
r-idn-vvip-4814,b-idn-8717,cc-idn-2
r-idn-ii-6001,b-idn-8721,cc-idn-1
r-idn-vvip-5629,b-idn-8738,cc-idn-2
r-idn-vip-2272,b-idn-8751,cc-idn-1
r-idn-i-6793,b-idn-8766,cc-idn-1
r-idn-ii-5407,b-idn-8778,cc-idn-1
r-idn-iii-5188,b-idn-8778,cc-idn-1
r-idn-iii-7066,b-idn-8783,cc-idn-1
r-idn-i-9062,b-idn-8786,cc-idn-1
r-idn-i-5922,b-idn-8788,cc-idn-2
r-idn-iii-9031,b-idn-8796,cc-idn-1
r-idn-iii-2399,b-idn-8817,cc-idn-1
r-idn-vip-1513,b-idn-8828,cc-idn-1
r-idn-iii-5759,b-idn-8828,cc-idn-2
r-idn-ii-3728,b-idn-8829,cc-idn-2
r-idn-iii-6581,b-idn-8831,cc-idn-1
r-idn-iii-4569,b-idn-8839,cc-idn-2
r-idn-iii-9443,b-idn-8844,cc-idn-1
r-idn-iii-7720,b-idn-8856,cc-idn-2
r-idn-iii-1321,b-idn-8862,cc-idn-1
r-idn-vip-5028,b-idn-8871,cc-idn-1
r-idn-i-2826,b-idn-8879,cc-idn-1
r-idn-vvip-8964,b-idn-8885,cc-idn-1
r-idn-iii-5670,b-idn-8892,cc-idn-2
r-idn-i-6737,b-idn-8901,cc-idn-1
r-idn-iii-3904,b-idn-8903,cc-idn-1
r-idn-vip-6085,b-idn-8906,cc-idn-2
r-idn-vip-3149,b-idn-8916,cc-idn-2
r-idn-i-4002,b-idn-8916,cc-idn-1
r-idn-iii-9108,b-idn-8930,cc-idn-1
r-idn-iii-9846,b-idn-8932,cc-idn-1
r-idn-vip-9191,b-idn-8934,cc-idn-2
r-idn-iii-2981,b-idn-8935,cc-idn-2
r-idn-ii-2682,b-idn-8943,cc-idn-1
r-idn-ii-4238,b-idn-8948,cc-idn-1
r-idn-iii-7957,b-idn-8960,cc-idn-2
r-idn-ii-3406,b-idn-8964,cc-idn-2
r-idn-ii-4377,b-idn-8965,cc-idn-1
r-idn-vvip-8262,b-idn-8967,cc-idn-1
r-idn-iii-4498,b-idn-8968,cc-idn-2
r-idn-i-4505,b-idn-8969,cc-idn-1
r-idn-iii-6537,b-idn-8969,cc-idn-1
r-idn-iii-8040,b-idn-8977,cc-idn-1
r-idn-vvip-6404,b-idn-8984,cc-idn-2
r-idn-iii-5191,b-idn-8988,cc-idn-1
r-idn-vip-4308,b-idn-8989,cc-idn-1
r-idn-i-6623,b-idn-9000,cc-idn-1
r-idn-vvip-6021,b-idn-9004,cc-idn-1
r-idn-iii-8626,b-idn-9013,cc-idn-2
r-idn-vvip-2662,b-idn-9022,cc-idn-1
r-idn-vvip-5404,b-idn-9031,cc-idn-2
r-idn-iii-0538,b-idn-9043,cc-idn-2
r-idn-iii-8793,b-idn-9048,cc-idn-1
r-idn-i-9463,b-idn-9050,cc-idn-2
r-idn-iii-3570,b-idn-9061,cc-idn-2
r-idn-ii-1858,b-idn-9071,cc-idn-2
r-idn-i-0797,b-idn-9077,cc-idn-2
r-idn-vvip-5877,b-idn-9078,cc-idn-1
r-idn-vip-2377,b-idn-9081,cc-idn-2
r-idn-iii-9301,b-idn-9083,cc-idn-1
r-idn-ii-2876,b-idn-9085,cc-idn-1
r-idn-ii-7615,b-idn-9088,cc-idn-1
r-idn-vip-5481,b-idn-9108,cc-idn-1
r-idn-iii-0280,b-idn-9119,cc-idn-1
r-idn-i-0829,b-idn-9134,cc-idn-1
r-idn-vvip-0224,b-idn-9137,cc-idn-1
r-idn-ii-4388,b-idn-9140,cc-idn-1
r-idn-ii-7264,b-idn-9141,cc-idn-1
r-idn-vvip-0200,b-idn-9142,cc-idn-2
r-idn-iii-1528,b-idn-9142,cc-idn-2
r-idn-ii-6318,b-idn-9143,cc-idn-2
r-idn-ii-1559,b-idn-9156,cc-idn-1
r-idn-iii-4058,b-idn-9161,cc-idn-1
r-idn-ii-4582,b-idn-9163,cc-idn-2
r-idn-vvip-7221,b-idn-9184,cc-idn-2
r-idn-vip-3424,b-idn-9189,cc-idn-1
r-idn-i-2489,b-idn-9191,cc-idn-1
r-idn-vip-4414,b-idn-9196,cc-idn-2
r-idn-vip-2563,b-idn-9213,cc-idn-1
r-idn-vip-5707,b-idn-9220,cc-idn-2
r-idn-vvip-4062,b-idn-9221,cc-idn-2
r-idn-iii-3788,b-idn-9222,cc-idn-2
r-idn-ii-0698,b-idn-9223,cc-idn-1
r-idn-iii-5845,b-idn-9226,cc-idn-1
r-idn-vvip-9239,b-idn-9231,cc-idn-1
r-idn-ii-6692,b-idn-9235,cc-idn-1
r-idn-ii-9763,b-idn-9236,cc-idn-2
r-idn-ii-1396,b-idn-9237,cc-idn-1
r-idn-vip-7737,b-idn-9239,cc-idn-1
r-idn-iii-7933,b-idn-9240,cc-idn-1
r-idn-vip-0565,b-idn-9247,cc-idn-2
r-idn-i-4149,b-idn-9248,cc-idn-1
r-idn-iii-3730,b-idn-9254,cc-idn-1
r-idn-ii-1056,b-idn-9259,cc-idn-1
r-idn-ii-8386,b-idn-9265,cc-idn-2
r-idn-vvip-7799,b-idn-9291,cc-idn-2
r-idn-ii-7293,b-idn-9297,cc-idn-1
r-idn-iii-3060,b-idn-9316,cc-idn-1
r-idn-iii-4639,b-idn-9327,cc-idn-2
r-idn-vip-9986,b-idn-9333,cc-idn-2
r-idn-vvip-3826,b-idn-9339,cc-idn-2
r-idn-i-8924,b-idn-9362,cc-idn-1
r-idn-i-6012,b-idn-9363,cc-idn-1
r-idn-i-2681,b-idn-9371,cc-idn-1
r-idn-ii-5698,b-idn-9374,cc-idn-1
r-idn-iii-0828,b-idn-9377,cc-idn-1
r-idn-iii-1849,b-idn-9386,cc-idn-1
r-idn-iii-0280,b-idn-9393,cc-idn-1
r-idn-iii-7758,b-idn-9399,cc-idn-1
r-idn-vip-8236,b-idn-9416,cc-idn-2
r-idn-ii-8649,b-idn-9417,cc-idn-2
r-idn-vip-3818,b-idn-9418,cc-idn-2
r-idn-i-9895,b-idn-9429,cc-idn-2
r-idn-iii-2399,b-idn-9433,cc-idn-1
r-idn-ii-6046,b-idn-9450,cc-idn-1
r-idn-vip-8330,b-idn-9461,cc-idn-1
r-idn-vvip-6327,b-idn-9467,cc-idn-1
r-idn-vip-3039,b-idn-9479,cc-idn-1
r-idn-i-6341,b-idn-9483,cc-idn-1
r-idn-ii-2170,b-idn-9488,cc-idn-2
r-idn-ii-0362,b-idn-9489,cc-idn-1
r-idn-vvip-0638,b-idn-9494,cc-idn-2
r-idn-vvip-0651,b-idn-9505,cc-idn-1
r-idn-iii-0828,b-idn-9517,cc-idn-1
r-idn-ii-8443,b-idn-9526,cc-idn-1
r-idn-iii-2212,b-idn-9528,cc-idn-1
r-idn-vvip-8788,b-idn-9534,cc-idn-2
r-idn-iii-8232,b-idn-9542,cc-idn-1
r-idn-vvip-7123,b-idn-9552,cc-idn-1
r-idn-iii-0955,b-idn-9554,cc-idn-2
r-idn-ii-3812,b-idn-9557,cc-idn-1
r-idn-iii-3402,b-idn-9564,cc-idn-2
r-idn-vip-0816,b-idn-9572,cc-idn-2
r-idn-vvip-3314,b-idn-9577,cc-idn-1
r-idn-ii-5748,b-idn-9580,cc-idn-1
r-idn-ii-8170,b-idn-9582,cc-idn-2
r-idn-ii-8300,b-idn-9588,cc-idn-2
r-idn-i-5469,b-idn-9593,cc-idn-2
r-idn-vvip-4217,b-idn-9605,cc-idn-2
r-idn-ii-2081,b-idn-9615,cc-idn-1
r-idn-ii-3687,b-idn-9616,cc-idn-2
r-idn-vvip-6765,b-idn-9618,cc-idn-1
r-idn-iii-0143,b-idn-9622,cc-idn-2
r-idn-iii-0234,b-idn-9626,cc-idn-2
r-idn-iii-2270,b-idn-9635,cc-idn-1
r-idn-ii-5352,b-idn-9640,cc-idn-1
r-idn-iii-1892,b-idn-9650,cc-idn-1
r-idn-ii-4293,b-idn-9655,cc-idn-2
r-idn-i-0187,b-idn-9658,cc-idn-1
r-idn-ii-9415,b-idn-9663,cc-idn-2
r-idn-vvip-0116,b-idn-9675,cc-idn-2
r-idn-vvip-1007,b-idn-9683,cc-idn-1
r-idn-vvip-1311,b-idn-9694,cc-idn-2
r-idn-ii-6011,b-idn-9697,cc-idn-1
r-idn-ii-1945,b-idn-9699,cc-idn-2
r-idn-iii-0007,b-idn-9710,cc-idn-1
r-idn-ii-5748,b-idn-9712,cc-idn-1
r-idn-iii-7029,b-idn-9721,cc-idn-2
